Date,MBI
20100129T1002,0.254645
20100129T1003,0.251545
20100129T1004,0.247625
20100129T1005,0.242619
20100129T1006,0.236919
20100129T1007,0.231228
20100129T1008,0.2246
20100129T1009,0.216831
20100129T1010,0.206269
20100129T1011,0.192931
20100129T1012,0.179432
20100129T1013,0.167009
20100129T1014,0.155035
20100129T1015,0.143599
20100129T1016,0.133778
20100129T1017,0.126733
20100129T1018,0.12185
20100129T1019,0.118762
20100129T1020,0.116748
20100129T1021,0.115027
20100129T1022,0.113745
20100129T1023,0.11536
20100129T1024,0.119588
20100129T1025,0.125614
20100129T1026,0.132548
20100129T1027,0.140206
20100129T1028,0.148936
20100129T1029,0.157897
20100129T1030,0.166405
20100129T1031,0.174634
20100129T1032,0.182866
20100129T1033,0.190335
20100129T1034,0.196957
20100129T1035,0.202343
20100129T1036,0.206587
20100129T1037,0.209734
20100129T1038,0.211381
20100129T1039,0.211247
20100129T1040,0.209847
20100129T1041,0.207509
20100129T1042,0.204266
20100129T1043,0.200353
20100129T1044,0.195074
20100129T1045,0.188363
20100129T1046,0.1803
20100129T1047,0.171689
20100129T1048,0.162917
20100129T1049,0.153963
20100129T1050,0.14553
20100129T1051,0.137833
20100129T1052,0.131037
20100129T1053,0.124939
20100129T1054,0.118632
20100129T1055,0.11169
20100129T1056,0.102484
20100129T1057,0.092375
20100129T1058,0.082801
20100129T1059,0.073038
20100129T1100,0.063647
20100129T1101,0.054355
20100129T1102,0.044534
20100129T1103,0.035145
20100129T1104,0.026117
20100129T1105,0.018261
20100129T1106,0.011313
20100129T1107,0.004283
20100129T1108,-0.002451
20100129T1109,-0.009484
20100129T1110,-0.016538
20100129T1111,-0.023879
20100129T1112,-0.030804
20100129T1113,-0.037533
20100129T1114,-0.044353
20100129T1115,-0.051385
20100129T1116,-0.058205
20100129T1117,-0.065564
20100129T1118,-0.073293
20100129T1119,-0.081114
20100129T1120,-0.08886
20100129T1121,-0.097112
20100129T1122,-0.105648
20100129T1123,-0.114045
20100129T1124,-0.121791
20100129T1125,-0.128687
20100129T1126,-0.135114
20100129T1127,-0.140687
20100129T1128,-0.145946
20100129T1129,-0.151409
20100129T1130,-0.156865
20100129T1131,-0.162084
20100129T1132,-0.167806
20100129T1133,-0.173776
20100129T1134,-0.180092
20100129T1135,-0.186665
20100129T1136,-0.192963
20100129T1137,-0.198537
20100129T1138,-0.203163
20100129T1139,-0.206988
20100129T1140,-0.210269
20100129T1141,-0.213185
20100129T1142,-0.215884
20100129T1143,-0.218078
20100129T1144,-0.219802
20100129T1145,-0.221306
20100129T1146,-0.222532
20100129T1147,-0.223552
20100129T1148,-0.224314
20100129T1149,-0.224936
20100129T1150,-0.225441
20100129T1151,-0.2258
20100129T1152,-0.225846
20100129T1153,-0.225631
20100129T1154,-0.224912
20100129T1155,-0.223563
20100129T1156,-0.221593
20100129T1157,-0.219221
20100129T1158,-0.216552
20100129T1159,-0.21447
20100129T1200,-0.213581
20100129T1201,-0.213696
20100129T1202,-0.214163
20100129T1203,-0.214938
20100129T1204,-0.216153
20100129T1205,-0.217641
20100129T1206,-0.219566
20100129T1207,-0.222088
20100129T1208,-0.22485
20100129T1209,-0.227941
20100129T1210,-0.23111
20100129T1211,-0.234219
20100129T1212,-0.237103
20100129T1213,-0.239301
20100129T1214,-0.240741
20100129T1215,-0.241843
20100129T1216,-0.242606
20100129T1217,-0.243143
20100129T1218,-0.243296
20100129T1219,-0.242999
20100129T1220,-0.242088
20100129T1221,-0.240749
20100129T1222,-0.239124
20100129T1223,-0.237183
20100129T1224,-0.23517
20100129T1225,-0.232791
20100129T1226,-0.230131
20100129T1227,-0.227078
20100129T1228,-0.223765
20100129T1229,-0.220247
20100129T1230,-0.21676
20100129T1231,-0.213234
20100129T1232,-0.209912
20100129T1233,-0.206837
20100129T1234,-0.204088
20100129T1235,-0.201407
20100129T1236,-0.198561
20100129T1237,-0.195519
20100129T1238,-0.192273
20100129T1239,-0.189082
20100129T1240,-0.185814
20100129T1241,-0.182578
20100129T1242,-0.179655
20100129T1243,-0.177219
20100129T1244,-0.174896
20100129T1245,-0.172579
20100129T1246,-0.170294
20100129T1247,-0.168225
20100129T1248,-0.166467
20100129T1249,-0.16492
20100129T1250,-0.16329
20100129T1251,-0.161473
20100129T1252,-0.159373
20100129T1253,-0.156924
20100129T1254,-0.153816
20100129T1255,-0.150237
20100129T1256,-0.146204
20100129T1257,-0.141905
20100129T1258,-0.137494
20100129T1259,-0.133067
20100129T1300,-0.128596
20100129T1301,-0.124251
20100129T1302,-0.120127
20100129T1303,-0.116285
20100129T1304,-0.112764
20100129T1305,-0.10945
20100129T1306,-0.106257
20100129T1307,-0.103114
20100129T1308,-0.099784
20100129T1309,-0.096452
20100129T1310,-0.093209
20100129T1311,-0.089963
20100129T1312,-0.086798
20100129T1313,-0.083774
20100129T1314,-0.080971
20100129T1315,-0.078447
20100129T1316,-0.076069
20100129T1317,-0.07379
20100129T1318,-0.071654
20100129T1319,-0.069528
20100129T1320,-0.067373
20100129T1321,-0.065114
20100129T1322,-0.062822
20100129T1323,-0.060486
20100129T1324,-0.058176
20100129T1325,-0.055933
20100129T1326,-0.05384
20100129T1327,-0.051816
20100129T1328,-0.049835
20100129T1329,-0.047998
20100129T1330,-0.046307
20100129T1331,-0.044868
20100129T1332,-0.0438
20100129T1333,-0.042992
20100129T1334,-0.042377
20100129T1335,-0.04188
20100129T1336,-0.041465
20100129T1337,-0.041009
20100129T1338,-0.040368
20100129T1339,-0.039633
20100129T1340,-0.039035
20100129T1341,-0.038715
20100129T1342,-0.03875
20100129T1343,-0.039352
20100129T1344,-0.040353
20100129T1345,-0.041574
20100129T1346,-0.042971
20100129T1347,-0.044551
20100129T1348,-0.046219
20100129T1349,-0.048064
20100129T1350,-0.050186
20100129T1351,-0.052457
20100129T1352,-0.054798
20100129T1353,-0.057197
20100129T1354,-0.059408
20100129T1355,-0.06156
20100129T1356,-0.063787
20100129T1357,-0.065908
20100129T1358,-0.068064
20100129T1359,-0.070094
20100129T1400,-0.071863
20100129T1401,-0.073436
20100129T1402,-0.074933
20100129T1403,-0.07627
20100129T1404,-0.077472
20100129T1405,-0.078439
20100129T1406,-0.079302
20100129T1407,-0.079958
20100129T1408,-0.08054
20100129T1409,-0.08125
20100129T1410,-0.082077
20100129T1411,-0.082899
20100129T1412,-0.083513
20100129T1413,-0.083795
20100129T1414,-0.083906
20100129T1415,-0.083835
20100129T1416,-0.08368
20100129T1417,-0.083473
20100129T1418,-0.083328
20100129T1419,-0.083295
20100129T1420,-0.083408
20100129T1421,-0.083623
20100129T1422,-0.083898
20100129T1423,-0.084266
20100129T1424,-0.084593
20100129T1425,-0.085028
20100129T1426,-0.085472
20100129T1427,-0.085834
20100129T1428,-0.086176
20100129T1429,-0.086511
20100129T1430,-0.08682
20100129T1431,-0.087105
20100129T1432,-0.087372
20100129T1433,-0.087797
20100129T1434,-0.088417
20100129T1435,-0.089386
20100129T1436,-0.090544
20100129T1437,-0.091729
20100129T1438,-0.092988
20100129T1439,-0.094384
20100129T1440,-0.095756
20100129T1441,-0.097076
20100129T1442,-0.0984
20100129T1443,-0.099669
20100129T1444,-0.100797
20100129T1445,-0.101807
20100129T1446,-0.102833
20100129T1447,-0.103875
20100129T1448,-0.104957
20100129T1449,-0.106229
20100129T1450,-0.107778
20100129T1451,-0.109556
20100129T1452,-0.111486
20100129T1453,-0.113519
20100129T1454,-0.115561
20100129T1455,-0.117642
20100129T1456,-0.119892
20100129T1457,-0.122245
20100129T1458,-0.124746
20100129T1459,-0.127115
20100129T1500,-0.129187
20100129T1501,-0.13107
20100129T1502,-0.132795
20100129T1503,-0.134333
20100129T1504,-0.135668
20100129T1505,-0.136741
20100129T1506,-0.137663
20100129T1507,-0.138428
20100129T1508,-0.139015
20100129T1509,-0.139444
20100129T1510,-0.13981
20100129T1511,-0.140238
20100129T1512,-0.14071
20100129T1513,-0.141345
20100129T1514,-0.142188
20100129T1515,-0.143326
20100129T1516,-0.144654
20100129T1517,-0.146083
20100129T1518,-0.147549
20100129T1519,-0.148889
20100129T1520,-0.149969
20100129T1521,-0.150904
20100129T1522,-0.151697
20100129T1523,-0.152315
20100129T1524,-0.152953
20100129T1525,-0.153651
20100129T1526,-0.15436
20100129T1527,-0.155016
20100129T1528,-0.155706
20100129T1529,-0.156364
20100129T1530,-0.156935
20100129T1531,-0.157454
20100129T1532,-0.158154
20100129T1533,-0.158978
20100129T1534,-0.159732
20100129T1535,-0.160346
20100129T1536,-0.160845
20100129T1537,-0.160961
20100129T1538,-0.160783
20100129T1539,-0.160404
20100129T1540,-0.159722
20100129T1541,-0.15879
20100129T1542,-0.157794
20100129T1543,-0.156713
20100129T1544,-0.155507
20100129T1545,-0.153999
20100129T1546,-0.152402
20100129T1547,-0.15067
20100129T1548,-0.148915
20100129T1549,-0.147259
20100129T1550,-0.145593
20100129T1551,-0.143924
20100129T1552,-0.142087
20100129T1553,-0.140127
20100129T1554,-0.13797
20100129T1555,-0.135608
20100129T1556,-0.133262
20100129T1557,-0.130966
20100129T1558,-0.128728
20100129T1559,-0.126689
20100129T1600,-0.124861
20100201T0931,0
20100201T0932,0
20100201T0933,0
20100201T0934,0.020835
20100201T0935,0.01306
20100201T0936,0.017736
20100201T0937,0.003661
20100201T0938,-0.037487
20100201T0939,-0.087715
20100201T0940,-0.103251
20100201T0941,-0.118456
20100201T0942,-0.124331
20100201T0943,-0.128488
20100201T0944,-0.128807
20100201T0945,-0.123726
20100201T0946,-0.114466
20100201T0947,-0.097317
20100201T0948,-0.069974
20100201T0949,-0.041158
20100201T0950,-0.008613
20100201T0951,0.023525
20100201T0952,0.050013
20100201T0953,0.072526
20100201T0954,0.086544
20100201T0955,0.092289
20100201T0956,0.095651
20100201T0957,0.096238
20100201T0958,0.095208
20100201T0959,0.092108
20100201T1000,0.088496
20100201T1001,0.089417
20100201T1002,0.091911
20100201T1003,0.092779
20100201T1004,0.090557
20100201T1005,0.084632
20100201T1006,0.076049
20100201T1007,0.066471
20100201T1008,0.055362
20100201T1009,0.044351
20100201T1010,0.03574
20100201T1011,0.029822
20100201T1012,0.027115
20100201T1013,0.026267
20100201T1014,0.026221
20100201T1015,0.028052
20100201T1016,0.031961
20100201T1017,0.037996
20100201T1018,0.045286
20100201T1019,0.053319
20100201T1020,0.061898
20100201T1021,0.070943
20100201T1022,0.080497
20100201T1023,0.089667
20100201T1024,0.098988
20100201T1025,0.10901
20100201T1026,0.119152
20100201T1027,0.129273
20100201T1028,0.138727
20100201T1029,0.146909
20100201T1030,0.152499
20100201T1031,0.15634
20100201T1032,0.159029
20100201T1033,0.161024
20100201T1034,0.162403
20100201T1035,0.163129
20100201T1036,0.163479
20100201T1037,0.163668
20100201T1038,0.163746
20100201T1039,0.162925
20100201T1040,0.161147
20100201T1041,0.158621
20100201T1042,0.155514
20100201T1043,0.151163
20100201T1044,0.146125
20100201T1045,0.140742
20100201T1046,0.135292
20100201T1047,0.129998
20100201T1048,0.124876
20100201T1049,0.119482
20100201T1050,0.114113
20100201T1051,0.10948
20100201T1052,0.105541
20100201T1053,0.102002
20100201T1054,0.098462
20100201T1055,0.094771
20100201T1056,0.090087
20100201T1057,0.083982
20100201T1058,0.076582
20100201T1059,0.068619
20100201T1100,0.059926
20100201T1101,0.050604
20100201T1102,0.041107
20100201T1103,0.031926
20100201T1104,0.023021
20100201T1105,0.014814
20100201T1106,0.007317
20100201T1107,0.000818
20100201T1108,-0.004229
20100201T1109,-0.00781
20100201T1110,-0.0103
20100201T1111,-0.011795
20100201T1112,-0.012926
20100201T1113,-0.013976
20100201T1114,-0.014841
20100201T1115,-0.015573
20100201T1116,-0.015928
20100201T1117,-0.015701
20100201T1118,-0.014846
20100201T1119,-0.013478
20100201T1120,-0.011545
20100201T1121,-0.008829
20100201T1122,-0.005505
20100201T1123,-0.001625
20100201T1124,0.002474
20100201T1125,0.006716
20100201T1126,0.011084
20100201T1127,0.015767
20100201T1128,0.02067
20100201T1129,0.025518
20100201T1130,0.030267
20100201T1131,0.034653
20100201T1132,0.038555
20100201T1133,0.042033
20100201T1134,0.045065
20100201T1135,0.047761
20100201T1136,0.049868
20100201T1137,0.051323
20100201T1138,0.052228
20100201T1139,0.052759
20100201T1140,0.05296
20100201T1141,0.052889
20100201T1142,0.052701
20100201T1143,0.052316
20100201T1144,0.051842
20100201T1145,0.05111
20100201T1146,0.050136
20100201T1147,0.048796
20100201T1148,0.04712
20100201T1149,0.045248
20100201T1150,0.043268
20100201T1151,0.041309
20100201T1152,0.039194
20100201T1153,0.036993
20100201T1154,0.034717
20100201T1155,0.032387
20100201T1156,0.029796
20100201T1157,0.027038
20100201T1158,0.024074
20100201T1159,0.020847
20100201T1200,0.017284
20100201T1201,0.013566
20100201T1202,0.009849
20100201T1203,0.006295
20100201T1204,0.002842
20100201T1205,-0.000378
20100201T1206,-0.00332
20100201T1207,-0.005961
20100201T1208,-0.008228
20100201T1209,-0.010462
20100201T1210,-0.01273
20100201T1211,-0.015134
20100201T1212,-0.017529
20100201T1213,-0.019906
20100201T1214,-0.02228
20100201T1215,-0.024478
20100201T1216,-0.026525
20100201T1217,-0.028514
20100201T1218,-0.030414
20100201T1219,-0.032127
20100201T1220,-0.033444
20100201T1221,-0.034417
20100201T1222,-0.035135
20100201T1223,-0.035709
20100201T1224,-0.036122
20100201T1225,-0.036335
20100201T1226,-0.03631
20100201T1227,-0.036102
20100201T1228,-0.035864
20100201T1229,-0.035635
20100201T1230,-0.035303
20100201T1231,-0.0349
20100201T1232,-0.034387
20100201T1233,-0.033696
20100201T1234,-0.032849
20100201T1235,-0.031838
20100201T1236,-0.03068
20100201T1237,-0.029332
20100201T1238,-0.027924
20100201T1239,-0.026634
20100201T1240,-0.025432
20100201T1241,-0.024296
20100201T1242,-0.023138
20100201T1243,-0.021814
20100201T1244,-0.020129
20100201T1245,-0.018016
20100201T1246,-0.015655
20100201T1247,-0.013308
20100201T1248,-0.011009
20100201T1249,-0.008618
20100201T1250,-0.006057
20100201T1251,-0.003289
20100201T1252,-0.000371
20100201T1253,0.002557
20100201T1254,0.005521
20100201T1255,0.008382
20100201T1256,0.01108
20100201T1257,0.01357
20100201T1258,0.01591
20100201T1259,0.018164
20100201T1300,0.02034
20100201T1301,0.0222
20100201T1302,0.023767
20100201T1303,0.024997
20100201T1304,0.026026
20100201T1305,0.026923
20100201T1306,0.027759
20100201T1307,0.028553
20100201T1308,0.029308
20100201T1309,0.030234
20100201T1310,0.031446
20100201T1311,0.03289
20100201T1312,0.034347
20100201T1313,0.035786
20100201T1314,0.037158
20100201T1315,0.038446
20100201T1316,0.039652
20100201T1317,0.040701
20100201T1318,0.041645
20100201T1319,0.042706
20100201T1320,0.04385
20100201T1321,0.045235
20100201T1322,0.046774
20100201T1323,0.048441
20100201T1324,0.050165
20100201T1325,0.051941
20100201T1326,0.053691
20100201T1327,0.055313
20100201T1328,0.056891
20100201T1329,0.058336
20100201T1330,0.059611
20100201T1331,0.060817
20100201T1332,0.06194
20100201T1333,0.062951
20100201T1334,0.063862
20100201T1335,0.064743
20100201T1336,0.065525
20100201T1337,0.066246
20100201T1338,0.06688
20100201T1339,0.067278
20100201T1340,0.067452
20100201T1341,0.067423
20100201T1342,0.067227
20100201T1343,0.066887
20100201T1344,0.066419
20100201T1345,0.065803
20100201T1346,0.065056
20100201T1347,0.064085
20100201T1348,0.063068
20100201T1349,0.062067
20100201T1350,0.061206
20100201T1351,0.060533
20100201T1352,0.060027
20100201T1353,0.059618
20100201T1354,0.059274
20100201T1355,0.058955
20100201T1356,0.05871
20100201T1357,0.058514
20100201T1358,0.05823
20100201T1359,0.057926
20100201T1400,0.057584
20100201T1401,0.057283
20100201T1402,0.056973
20100201T1403,0.056511
20100201T1404,0.055815
20100201T1405,0.054866
20100201T1406,0.053709
20100201T1407,0.052459
20100201T1408,0.051252
20100201T1409,0.050043
20100201T1410,0.048786
20100201T1411,0.047466
20100201T1412,0.046091
20100201T1413,0.044606
20100201T1414,0.042994
20100201T1415,0.041296
20100201T1416,0.039475
20100201T1417,0.037708
20100201T1418,0.036123
20100201T1419,0.034718
20100201T1420,0.03362
20100201T1421,0.032764
20100201T1422,0.032112
20100201T1423,0.031507
20100201T1424,0.030867
20100201T1425,0.03023
20100201T1426,0.029581
20100201T1427,0.028956
20100201T1428,0.028371
20100201T1429,0.027909
20100201T1430,0.027604
20100201T1431,0.027508
20100201T1432,0.027633
20100201T1433,0.027899
20100201T1434,0.028327
20100201T1435,0.028757
20100201T1436,0.029159
20100201T1437,0.029589
20100201T1438,0.030074
20100201T1439,0.030619
20100201T1440,0.031235
20100201T1441,0.031973
20100201T1442,0.032865
20100201T1443,0.033758
20100201T1444,0.034642
20100201T1445,0.035544
20100201T1446,0.036414
20100201T1447,0.037258
20100201T1448,0.038107
20100201T1449,0.038806
20100201T1450,0.039314
20100201T1451,0.039622
20100201T1452,0.039901
20100201T1453,0.040151
20100201T1454,0.040382
20100201T1455,0.040662
20100201T1456,0.040896
20100201T1457,0.041018
20100201T1458,0.04107
20100201T1459,0.041055
20100201T1500,0.040865
20100201T1501,0.040669
20100201T1502,0.040471
20100201T1503,0.040248
20100201T1504,0.039791
20100201T1505,0.039135
20100201T1506,0.038389
20100201T1507,0.037575
20100201T1508,0.036634
20100201T1509,0.035635
20100201T1510,0.034525
20100201T1511,0.033342
20100201T1512,0.032289
20100201T1513,0.031321
20100201T1514,0.030381
20100201T1515,0.029482
20100201T1516,0.028652
20100201T1517,0.027838
20100201T1518,0.02703
20100201T1519,0.026312
20100201T1520,0.025641
20100201T1521,0.025087
20100201T1522,0.024627
20100201T1523,0.02424
20100201T1524,0.023954
20100201T1525,0.023767
20100201T1526,0.02367
20100201T1527,0.023778
20100201T1528,0.024069
20100201T1529,0.02437
20100201T1530,0.024684
20100201T1531,0.02507
20100201T1532,0.025483
20100201T1533,0.02588
20100201T1534,0.026293
20100201T1535,0.026714
20100201T1536,0.027133
20100201T1537,0.02745
20100201T1538,0.027561
20100201T1539,0.027544
20100201T1540,0.027497
20100201T1541,0.027583
20100201T1542,0.027755
20100201T1543,0.027938
20100201T1544,0.028091
20100201T1545,0.02827
20100201T1546,0.028483
20100201T1547,0.028745
20100201T1548,0.02906
20100201T1549,0.029404
20100201T1550,0.029704
20100201T1551,0.030064
20100201T1552,0.030407
20100201T1553,0.030723
20100201T1554,0.031059
20100201T1555,0.031427
20100201T1556,0.031928
20100201T1557,0.03254
20100201T1558,0.033261
20100201T1559,0.034043
20100201T1600,0.034857
20100202T0931,0
20100202T0932,0
20100202T0933,0
20100202T0934,-0.045685
20100202T0935,-0.019897
20100202T0936,0.037895
20100202T0937,0.073914
20100202T0938,0.115431
20100202T0939,0.11177
20100202T0940,0.105597
20100202T0941,0.08358
20100202T0942,0.052407
20100202T0943,0.015265
20100202T0944,-0.020341
20100202T0945,-0.045436
20100202T0946,-0.058494
20100202T0947,-0.059445
20100202T0948,-0.047733
20100202T0949,-0.033156
20100202T0950,-0.015168
20100202T0951,0.002375
20100202T0952,0.01787
20100202T0953,0.033699
20100202T0954,0.047609
20100202T0955,0.057542
20100202T0956,0.067033
20100202T0957,0.073949
20100202T0958,0.079157
20100202T0959,0.081257
20100202T1000,0.077273
20100202T1001,0.073641
20100202T1002,0.067257
20100202T1003,0.058852
20100202T1004,0.048207
20100202T1005,0.034461
20100202T1006,0.020058
20100202T1007,0.006247
20100202T1008,-0.004554
20100202T1009,-0.013422
20100202T1010,-0.020508
20100202T1011,-0.026706
20100202T1012,-0.032549
20100202T1013,-0.037452
20100202T1014,-0.0403
20100202T1015,-0.039711
20100202T1016,-0.034338
20100202T1017,-0.023915
20100202T1018,-0.011281
20100202T1019,0.003113
20100202T1020,0.018973
20100202T1021,0.036396
20100202T1022,0.054245
20100202T1023,0.072235
20100202T1024,0.089911
20100202T1025,0.107512
20100202T1026,0.12553
20100202T1027,0.14356
20100202T1028,0.161556
20100202T1029,0.179048
20100202T1030,0.195627
20100202T1031,0.21199
20100202T1032,0.228083
20100202T1033,0.244032
20100202T1034,0.259443
20100202T1035,0.273463
20100202T1036,0.285988
20100202T1037,0.297296
20100202T1038,0.307535
20100202T1039,0.316423
20100202T1040,0.323397
20100202T1041,0.32851
20100202T1042,0.331815
20100202T1043,0.333468
20100202T1044,0.333708
20100202T1045,0.332899
20100202T1046,0.331221
20100202T1047,0.328058
20100202T1048,0.323659
20100202T1049,0.318661
20100202T1050,0.313222
20100202T1051,0.30748
20100202T1052,0.30185
20100202T1053,0.296663
20100202T1054,0.291044
20100202T1055,0.285227
20100202T1056,0.279267
20100202T1057,0.272966
20100202T1058,0.267306
20100202T1059,0.261754
20100202T1100,0.256315
20100202T1101,0.250536
20100202T1102,0.244518
20100202T1103,0.238703
20100202T1104,0.23281
20100202T1105,0.226142
20100202T1106,0.218513
20100202T1107,0.21025
20100202T1108,0.201725
20100202T1109,0.193253
20100202T1110,0.184872
20100202T1111,0.176742
20100202T1112,0.169181
20100202T1113,0.161593
20100202T1114,0.153995
20100202T1115,0.146822
20100202T1116,0.140349
20100202T1117,0.134395
20100202T1118,0.128705
20100202T1119,0.123348
20100202T1120,0.118117
20100202T1121,0.113034
20100202T1122,0.108463
20100202T1123,0.104659
20100202T1124,0.101774
20100202T1125,0.099577
20100202T1126,0.097939
20100202T1127,0.096513
20100202T1128,0.095182
20100202T1129,0.094054
20100202T1130,0.093243
20100202T1131,0.092735
20100202T1132,0.0923
20100202T1133,0.091823
20100202T1134,0.091122
20100202T1135,0.089881
20100202T1136,0.088465
20100202T1137,0.087223
20100202T1138,0.086006
20100202T1139,0.084882
20100202T1140,0.083718
20100202T1141,0.082705
20100202T1142,0.082111
20100202T1143,0.081778
20100202T1144,0.081451
20100202T1145,0.081066
20100202T1146,0.080561
20100202T1147,0.07993
20100202T1148,0.079189
20100202T1149,0.078395
20100202T1150,0.077669
20100202T1151,0.077126
20100202T1152,0.076602
20100202T1153,0.076161
20100202T1154,0.075734
20100202T1155,0.075414
20100202T1156,0.075108
20100202T1157,0.074833
20100202T1158,0.07433
20100202T1159,0.073425
20100202T1200,0.072279
20100202T1201,0.070915
20100202T1202,0.069146
20100202T1203,0.067167
20100202T1204,0.064969
20100202T1205,0.062877
20100202T1206,0.061128
20100202T1207,0.059547
20100202T1208,0.058164
20100202T1209,0.05685
20100202T1210,0.055589
20100202T1211,0.054565
20100202T1212,0.053665
20100202T1213,0.052931
20100202T1214,0.052267
20100202T1215,0.051668
20100202T1216,0.051079
20100202T1217,0.050665
20100202T1218,0.050461
20100202T1219,0.050513
20100202T1220,0.050887
20100202T1221,0.051701
20100202T1222,0.052944
20100202T1223,0.054338
20100202T1224,0.055914
20100202T1225,0.057534
20100202T1226,0.059224
20100202T1227,0.061035
20100202T1228,0.062956
20100202T1229,0.064982
20100202T1230,0.067107
20100202T1231,0.069149
20100202T1232,0.070978
20100202T1233,0.072665
20100202T1234,0.074186
20100202T1235,0.075629
20100202T1236,0.076945
20100202T1237,0.078077
20100202T1238,0.078957
20100202T1239,0.079656
20100202T1240,0.080237
20100202T1241,0.080628
20100202T1242,0.080855
20100202T1243,0.081025
20100202T1244,0.08108
20100202T1245,0.080943
20100202T1246,0.080614
20100202T1247,0.080112
20100202T1248,0.079385
20100202T1249,0.078543
20100202T1250,0.07761
20100202T1251,0.076638
20100202T1252,0.075713
20100202T1253,0.074832
20100202T1254,0.073977
20100202T1255,0.073256
20100202T1256,0.072655
20100202T1257,0.072248
20100202T1258,0.071997
20100202T1259,0.071866
20100202T1300,0.071856
20100202T1301,0.071866
20100202T1302,0.071762
20100202T1303,0.071553
20100202T1304,0.071183
20100202T1305,0.070517
20100202T1306,0.069634
20100202T1307,0.068555
20100202T1308,0.067337
20100202T1309,0.065965
20100202T1310,0.064488
20100202T1311,0.06294
20100202T1312,0.06129
20100202T1313,0.059673
20100202T1314,0.058166
20100202T1315,0.056754
20100202T1316,0.05535
20100202T1317,0.053983
20100202T1318,0.052693
20100202T1319,0.051506
20100202T1320,0.050335
20100202T1321,0.049444
20100202T1322,0.048822
20100202T1323,0.048404
20100202T1324,0.048087
20100202T1325,0.047848
20100202T1326,0.047587
20100202T1327,0.047431
20100202T1328,0.047386
20100202T1329,0.047436
20100202T1330,0.047603
20100202T1331,0.047867
20100202T1332,0.048216
20100202T1333,0.048595
20100202T1334,0.049039
20100202T1335,0.049527
20100202T1336,0.050053
20100202T1337,0.050608
20100202T1338,0.051351
20100202T1339,0.052211
20100202T1340,0.053199
20100202T1341,0.054413
20100202T1342,0.055751
20100202T1343,0.057157
20100202T1344,0.058598
20100202T1345,0.060008
20100202T1346,0.061403
20100202T1347,0.062754
20100202T1348,0.064091
20100202T1349,0.065408
20100202T1350,0.066598
20100202T1351,0.067562
20100202T1352,0.068275
20100202T1353,0.068852
20100202T1354,0.0694
20100202T1355,0.069966
20100202T1356,0.070492
20100202T1357,0.07103
20100202T1358,0.071432
20100202T1359,0.071659
20100202T1400,0.071749
20100202T1401,0.071765
20100202T1402,0.071663
20100202T1403,0.071454
20100202T1404,0.071206
20100202T1405,0.070849
20100202T1406,0.070373
20100202T1407,0.069737
20100202T1408,0.068923
20100202T1409,0.067901
20100202T1410,0.066728
20100202T1411,0.065516
20100202T1412,0.064254
20100202T1413,0.062977
20100202T1414,0.061699
20100202T1415,0.060394
20100202T1416,0.058895
20100202T1417,0.057219
20100202T1418,0.055434
20100202T1419,0.053497
20100202T1420,0.051518
20100202T1421,0.049549
20100202T1422,0.047705
20100202T1423,0.046075
20100202T1424,0.044661
20100202T1425,0.043429
20100202T1426,0.042365
20100202T1427,0.041509
20100202T1428,0.040741
20100202T1429,0.040045
20100202T1430,0.039383
20100202T1431,0.038842
20100202T1432,0.038406
20100202T1433,0.037993
20100202T1434,0.037577
20100202T1435,0.037172
20100202T1436,0.036741
20100202T1437,0.036221
20100202T1438,0.035667
20100202T1439,0.035111
20100202T1440,0.034597
20100202T1441,0.03421
20100202T1442,0.033878
20100202T1443,0.03359
20100202T1444,0.033275
20100202T1445,0.032798
20100202T1446,0.032213
20100202T1447,0.031537
20100202T1448,0.030809
20100202T1449,0.030182
20100202T1450,0.02951
20100202T1451,0.028892
20100202T1452,0.028419
20100202T1453,0.028098
20100202T1454,0.02783
20100202T1455,0.027618
20100202T1456,0.027394
20100202T1457,0.027169
20100202T1458,0.026963
20100202T1459,0.026793
20100202T1500,0.026694
20100202T1501,0.026586
20100202T1502,0.026399
20100202T1503,0.026212
20100202T1504,0.026072
20100202T1505,0.025931
20100202T1506,0.025808
20100202T1507,0.025673
20100202T1508,0.025515
20100202T1509,0.025365
20100202T1510,0.025341
20100202T1511,0.025538
20100202T1512,0.025897
20100202T1513,0.026331
20100202T1514,0.026954
20100202T1515,0.027714
20100202T1516,0.028656
20100202T1517,0.029753
20100202T1518,0.030972
20100202T1519,0.032244
20100202T1520,0.033647
20100202T1521,0.035143
20100202T1522,0.036677
20100202T1523,0.038132
20100202T1524,0.039456
20100202T1525,0.040653
20100202T1526,0.041675
20100202T1527,0.042485
20100202T1528,0.043106
20100202T1529,0.043633
20100202T1530,0.044053
20100202T1531,0.044446
20100202T1532,0.04479
20100202T1533,0.045108
20100202T1534,0.045361
20100202T1535,0.045573
20100202T1536,0.045738
20100202T1537,0.045841
20100202T1538,0.04585
20100202T1539,0.04581
20100202T1540,0.045758
20100202T1541,0.04575
20100202T1542,0.045771
20100202T1543,0.04563
20100202T1544,0.045333
20100202T1545,0.044936
20100202T1546,0.044416
20100202T1547,0.043728
20100202T1548,0.042996
20100202T1549,0.04229
20100202T1550,0.0416
20100202T1551,0.040881
20100202T1552,0.04019
20100202T1553,0.039558
20100202T1554,0.039009
20100202T1555,0.038523
20100202T1556,0.038084
